problem_slug,submission_id,student_code,code,score,testcase_results
Array_list_5,1335098,2211878,"int equalSumIndex(vector<int>& nums) {
    // STUDENT ANSWER
    int n = nums.size();
    if(n == 1) return 0;
    vector<int> sumvec;
    for(int i = 0; i < n; i++){
        if(i == 0) {
            sumvec.push_back(nums[i]);
        } else {
            sumvec.push_back(nums[i]+sumvec[i-1]);
        }
    }
    int i = 0;
    while(i < n && (sumvec[n-1] - sumvec[i] != sumvec[i-1] )){
        i++;
    }
    
    sumvec.clear();
    if(i == n) return -1;
    else return i;
}",1.0,1111111111
Array_list_6,1335098,2211878,"int longestSublist(vector<string>& words) {
    // STUDENT ANSWER
    int n = words.size();
    if(n == 0) return 0;
    int max_len = 0;
    int curr_len = 1;
    for (int i = 1; i < n; i++) {
        if (words[i][0] == words[i - 1][0]) {
            curr_len++;
        } else {
            max_len = max(max_len, curr_len);
            curr_len = 1;
        }
    }

    return max(max_len, curr_len);
}",1.0,1111111
Array_list_9,1335098,2211878,"int ab(int a){
    if(a < 0) a *= -1;
    return a;
}

int steadySpeed(vector<int>& positions) {
    int n = positions.size();
    if(n <= 1) return n;
    int *a = new int[n];
    for(int i = 0; i < n; i++){
        if(i == 0) {
            a[0] = -1;
        } else {
            a[i] = ab(positions[i] - positions[i-1]); 
        }
    }
    
    int max_count = 0;
    int count = 1;

    for (int i = 1; i < n; i++) {
        if (a[i] == a[i - 1]) {
            count++;
        } else {
            max_count = max(max_count, count);
            count = 1;
        }
    }
    max_count = max(max_count, count);
    delete []a;
    max_count++;
    return max_count;
}",1.0,111111111111111
Array_list_10,1335098,2211878,"int sumLessThanTarget(vector<int>& nums, int target) {
    // STUDENT ANSWER
    int n = nums.size();
    int left = 0;
    int right = n - 1;
    int max_sum = INT_MIN;

    while (left < right) {
        int sum = nums[left] + nums[right];
        if (sum < target) {
            max_sum = max(max_sum, sum);
            left++;
        } else {
            right--;
        }
    }

    return max_sum;
}",1.0,1111111111
Array_list_11,1335098,2211878,"vector<int> updateArrayPerRange(vector<int>& nums, vector<vector<int>>& operations) {
    // STUDENT ANSWER
    for (const auto& operation : operations) {
        int L = operation[0];
        int R = operation[1];
        int X = operation[2];

        for (int i = L; i <= R; i++) {
            nums[i] += X;
        }
    }

    return nums;
}",1.0,111111
Array_list_1,1342623,2210055,"
int buyCar(int *nums, int length, int k)
{
  for (int i = 0; i < length - 1; i++)
  {
    for (int j = i + 1; j < length; j++)
    {
      if (nums[i] > nums[j])
      {
        int tmp = nums[i];
        nums[i] = nums[j];
        nums[j] = tmp;
      }
    };
  };
  int sum = 0;
  int count = 0;
 
  for (int i = 0; i < length; i++)
  {
    sum += nums[i];
    
    if (sum > k)
    {
      return count;
    }
    count++;
  }
  return count;
}",1.0,1111111111
Array_list_2,1342623,2210055,"bool consecutiveOnes(vector<int> &nums)
{
  // STUDENT ANSWER
  bool metOneNumber = 0;
  bool numberBefore = 0;
  bool result = true;
  int result2;
  if (nums.size() == 0)
    return 1;
  for (int num : nums)
  {
    if (num == 1)
    {
      if (!numberBefore && metOneNumber)
      {
        result = false;
        break;
      }
      metOneNumber = 1;
      numberBefore = 1;
    }
    else
      numberBefore = 0;
  };
  return result;
};",1.0,1111111111
Array_list_3,1342623,2210055,"bool consecutiveOnes(vector<int> &nums)
{
  // STUDENT ANSWER
  bool metOneNumber = 0;
  bool numberBefore = 0;
  bool result = true;
  int result2;
  if (nums.size() == 0)
    return 1;
  for (int num : nums)
  {
    if (num == 1)
    {
      if (!numberBefore && metOneNumber)
      {
        result = false;
        break;
      }
      metOneNumber = 1;
      numberBefore = 1;
    }
    else
      numberBefore = 0;
  };
  return result;
};",1.0,1111111111
Array_list_4,1342623,2210055,"bool consecutiveOnes(vector<int> &nums)
{
  // STUDENT ANSWER
  bool metOneNumber = 0;
  bool numberBefore = 0;
  bool result = true;
  int result2;
  if (nums.size() == 0)
    return 1;
  for (int num : nums)
  {
    if (num == 1)
    {
      if (!numberBefore && metOneNumber)
      {
        result = false;
        break;
      }
      metOneNumber = 1;
      numberBefore = 1;
    }
    else
      numberBefore = 0;
  };
  return result;
};",1.0,1111111111
Array_list_5,1342623,2210055,"int equalSumIndex(vector<int>& nums) {
    // STUDENT ANSWER
    if (nums.size() == 0)
    return -1;
  int totalSum = 0;
  int sumRight = 0;
  int sumLeft = 0;
  for (int i = 0; i < nums.size(); i++)
    totalSum += nums[i];
  for (int i = 0; i < nums.size(); i++)
  {
    sumRight = totalSum - sumLeft - nums[i];
    if (sumRight == sumLeft)
      return i;
    sumLeft += nums[i];
  }
  return -1;
}",1.0,1111111111
Array_list_6,1342623,2210055,"int longestSublist(vector<string>& words) {
    // STUDENT ANSWER
    // STUDENT ANSWER
  int max = 0;
  int count = 1;
  for (int i = 1; i < words.size(); i++)
  {

    if (words[i][0] == words[i - 1][0])
    {
      count++;
      count > max ? max = count : max = max;
    }
    else
      count = 1;
  }
  return max;
}",1.0,1111111
Array_list_9,1342623,2210055,"int steadySpeed(vector<int>& positions) {
     int n = positions.size();
    if (n < 2) {
        return n;
    }

    int maxCount = 2; 

    int currentCount = 2; 
    int currentSpeed = abs(positions[1] - positions[0]);  

    for (int i = 2; i < n; ++i) {
        int speed = abs(positions[i] - positions[i - 1]);
        
        if (speed == currentSpeed) {
            ++currentCount;
        } else {
           
            maxCount = max(maxCount, currentCount);

            
            currentCount = 2; 
            currentSpeed = speed;
        }
    }


    maxCount =max(maxCount, currentCount);

    return maxCount;
}",1.0,111111111111111
Array_list_10,1342623,2210055,"int sumLessThanTarget(vector<int>& nums, int target) {
    // STUDENT ANSWER
    int right = nums.size() - 1;
  int left = 0;
  int maxSum = 0;
  while (left < right)
  {
    int currentSum = nums[left] + nums[right];
    if (currentSum < target)
    {
      maxSum = max(currentSum, maxSum);
      left++;
    }
    else
      right--;
  }
  return maxSum;
}",1.0,1111111111
Array_list_1,1349854,2210200,"int buyCar(int* nums, int length, int k) {
    sort(nums, nums + length);
    int ans = 0;
    for(int i = 0; i < length; i++){
        if(k > 0 && nums[i] <= k){
            k -= nums[i];
            ans += 1;
        }
    }
    return ans;
}",1.0,1111111111
Array_list_2,1349854,2210200,"bool consecutiveOnes(vector<int>& nums) {
    // STUDENT ANSWER
    int n = nums.size();
    if(n == 0) return true;
    for(int i = 0; i < n; i++){
        if(nums[i] == 1){
            for(int j = i + 1; j < n; j++){
                if(nums[j] != 1){
                    for(int k = j + 1; k < n; k++){
                        if(nums[k] == 1) return false;
                    }
                    return true;
                }
            }
            return true;
        }
    }
    return true;
}",1.0,1111111111
Array_list_3,1349854,2210200,"bool consecutiveOnes(vector<int>& nums) {
    // STUDENT ANSWER
    int n = nums.size();
    if(n == 0) return true;
    for(int i = 0; i < n; i++){
        if(nums[i] == 1){
            for(int j = i + 1; j < n; j++){
                if(nums[j] != 1){
                    for(int k = j + 1; k < n; k++){
                        if(nums[k] == 1) return false;
                    }
                    return true;
                }
            }
            return true;
        }
    }
    return true;
}",1.0,1111111111
Array_list_4,1349854,2210200,"bool consecutiveOnes(vector<int>& nums) {
    // STUDENT ANSWER
    int n = nums.size();
    if(n == 0) return true;
    for(int i = 0; i < n; i++){
        if(nums[i] == 1){
            for(int j = i + 1; j < n; j++){
                if(nums[j] != 1){
                    for(int k = j + 1; k < n; k++){
                        if(nums[k] == 1) return false;
                    }
                    return true;
                }
            }
            return true;
        }
    }
    return true;
}",1.0,1111111111
Array_list_5,1349854,2210200,"int equalSumIndex(vector<int>& nums) {
    // STUDENT ANSWER
    int sum = 0;
    int n = nums.size();
    if(n == 0 || n == 2) return -1;
    if(n == 1) return 0;
    for(int i = 0; i < n; i++){
        sum += nums[i];
    }
    int left = nums[0];
    for(int i = 1; i < n; i++){
        int right = sum - left - nums[i];
        if(right == left) return i;
        else left += nums[i];
    }
    return -1;
}",1.0,1111111111
Array_list_6,1349854,2210200,"int findMax(int a, int b){
    if(a >= b) return a;
    if(a < b) return b;
}

int longestSublist(vector<string>& words) {
    // STUDENT ANSWER
    int n = words.size();
    if(n == 0) return 0;
    if(n == 1) return 1;
    int maxLen = 1;
    int len = 1;
    char last = words[0][0];
    for(int i = 1; i < n; i++){
        if(words[i][0] == last){
            len += 1;
            maxLen = findMax(maxLen, len);
        }
        else{
            len = 1;
            last = words[i][0];
        }
    }
    maxLen = findMax(maxLen, len);
    return maxLen;
}",1.0,1111111
Array_list_9,1349854,2210200,"#include <cstdlib>

int findMax(int a, int b){
    if(a >= b) return a;
    else return b;
}

int steadySpeed(vector<int>& positions) {
    int n = positions.size();
    if(n == 1) return 1;
    if(n == 2) return 2;
    int len = 2;
    int maxLen = 2;
    int last = abs(positions[1]-positions[0]);
    for(int i = 2; i < n; i++){
        if(abs(positions[i]-positions[i-1]) == last){
            len += 1;
            maxLen = findMax(maxLen, len);
        }
        else{
            len = 2;
            last = abs(positions[i]-positions[i-1]);
        }
    }
    maxLen = findMax(maxLen, len);
    return maxLen;
}",1.0,111111111111111
Array_list_10,1349854,2210200,"int findMax(int a, int b){
    if(a >= b) return a;
    else return b;
}

int sumLessThanTarget(vector<int>& nums, int target) {
    // STUDENT ANSWER
    int i = 0, j = nums.size() - 1;
    int ans = 0;
    while(i < j){
        if(nums[i] + nums[j] < target){
            ans = findMax(ans, nums[i] + nums[j]);
            i += 1;
        }
        else{
            j -= 1;
        }
    }
    return ans;
}",1.0,1111111111
Array_list_11,1349854,2210200,"vector<int> updateArrayPerRange(vector<int>& nums, vector<vector<int>>& operations) {
    // STUDENT ANSWER
    int n = nums.size();
    vector<int> d(n + 1);
    d[0] = 0;
    d[1] = nums[1];
    for(int i = 0; i < n; i++){
        if(i == 0) d[i] = nums[i];
        else d[i] = nums[i] - nums[i-1];
    }
    int sz = operations.size();
    for(int i = 0; i < sz; i++){
        int L = operations[i][0];
        int R = operations[i][1];
        int X = operations[i][2];
        d[L] += X;
        d[R+1] -= X;
    }
    for(int i = 0; i < n; i++){
        if(i == 0) nums[i] = d[i];
        else nums[i] = nums[i-1] + d[i];
    }
    return nums;
}",1.0,111111
Array_list_8,1352038,2210200,"int findMax(int a, int b){
    if(a >= b) return a;
    else return b;
}

int findMin(int a, int b){
    if(a <= b) return a;
    else return b;
}

int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER
    int n = nums.size();
    if(n == 0) return 0;
    vector<int> minfirst(n + 1);
    vector<int> minlast(n + 1);
    vector<int> maxfirst(n + 1);
    vector<int> maxlast(n + 1);
    for(int i = 0; i < n; i++){
        if(i == 0){
            minfirst[i] = nums[i];
            maxfirst[i] = nums[i];
        }
        else{
            minfirst[i] = findMin(minfirst[i-1], nums[i]);
            maxfirst[i] = findMax(maxfirst[i-1], nums[i]);
        }
    }
    for(int i = n - 1; i >= 0; i--){
        if(i == n - 1){
            minlast[i] = nums[i];
            maxlast[i] = nums[i];
        }
        else{
            minlast[i] = findMin(minlast[i+1], nums[i]);
            maxlast[i] = findMax(maxlast[i+1], nums[i]);
        }
    }
    int ans = INT_MAX;
    for(int i = 0; i < n; i++){
        int start = i;
        int end = i + k - 1;
        if(0 < start && end < n - 1){
            ans = findMin(ans, (findMax(maxfirst[start-1], maxlast[end+1]) - findMin(minfirst[start-1], minlast[end+1])));
        }
        else if(start == 0 && end == n - 1){
            ans = 0;
            break;
        }
        else if(start == 0 && end < n - 1){
            ans = findMin(ans, maxlast[end+1] - minlast[end+1]);
        }
        else if(start > 0 && end == n - 1){
            ans = findMin(ans, maxfirst[start-1] - minfirst[start-1]);
        }
        else{
            break;
        }
    }
    return ans;
}",1.0,1111111111
Array_list_1,1354631, ,"int buyCar(int* nums, int length, int k) {
    sort(nums, nums + length);
    int ans = 0;
    for(int i = 0; i < length; i++){
        if(k > 0 && nums[i] <= k){
            k -= nums[i];
            ans += 1;
        }
    }
    return ans;
}",1.0,1111111111
Array_list_2,1354631, ,"bool consecutiveOnes(vector<int>& nums) {
    // STUDENT ANSWER
    int n = nums.size();
    if(n == 0) return true;
    for(int i = 0; i < n; i++){
        if(nums[i] == 1){
            for(int j = i + 1; j < n; j++){
                if(nums[j] != 1){
                    for(int k = j + 1; k < n; k++){
                        if(nums[k] == 1) return false;
                    }
                    return true;
                }
            }
            return true;
        }
    }
    return true;
}",1.0,1111111111
Array_list_3,1354631, ,"bool consecutiveOnes(vector<int>& nums) {
    // STUDENT ANSWER
    int n = nums.size();
    if(n == 0) return true;
    for(int i = 0; i < n; i++){
        if(nums[i] == 1){
            for(int j = i + 1; j < n; j++){
                if(nums[j] != 1){
                    for(int k = j + 1; k < n; k++){
                        if(nums[k] == 1) return false;
                    }
                    return true;
                }
            }
            return true;
        }
    }
    return true;
}",1.0,1111111111
