problem_slug,submission_id,student_code,code,score,testcase_results,labels
Array_list_8,1355749,2212372,"int solve(vector<int>& nums, int& n, int& k)
{
    if(k >= n )
        return 0;
    
    int ans = INT_MAX;
    for(int begin = 0; begin <= n-k; begin++)
    {
        int minE=  INT_MAX;
        int maxE = INT_MIN;
        for(int i = 0; i < n; i++)
        {
            if(i >= begin && i < begin+k)
            {
                continue;
            }
            minE = min(minE, nums[i]);  
            maxE = max(maxE, nums[i]);
        }
    
        ans = min(ans, maxE-minE);
    }
    return ans;
}
int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER
    int n = nums.size();
    return solve(nums, n, k);
}",0.9,1111111110,0
Array_list_8,1359826,2210578,"vector<int> sort(vector<int>&nums){
    int n = nums.size();
    for (int i = 0; i < n-1; i++) {     
        for (int j = 0; j < n-i-1; j++) { 
            if (nums[j] > nums[j+1]) {
                int temp = nums[j];
                nums[j] = nums[j+1];
                nums[j+1] = temp;
            }
        }
    }
    return nums;}
int minimumAmplitude(vector<int>& nums, int k) {
    nums=sort(nums);
    int n = nums.size();
    int res = nums[n-1] - nums[0];
    for (int i = 0; i <= k; ++i) {
       
        if(res>nums[n-k+i-1] - nums[i]) res=nums[n-k+i-1] - nums[i];
    }
    return res;
}",0.1,1000000000,2
Array_list_8,1361294,2213250,"int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER
    int ans= INT_MAX;
    int n = nums.size();
    if (k >= n) {
        return 0;
    }
  
    for( int j= 0; j<n-k; j++){
        int max_nums = (int)(-1e9);
        int min_nums = (int)(1e9);
    for(int i = 0 ; i<n;i++){

        if(i<j || i>j+k-1){
            max_nums = max(max_nums,nums[i]);
            min_nums = min(min_nums,nums[i]);
        }

    }
            ans = min(ans, max_nums - min_nums);
    }
    return ans;
}",0.9,1111111110,0
Array_list_8,1371132,2213250,"int mins[1000]{}, maxs[1000]{}, mine[1000]{}, mmaxe[1000]{};

int minimumAmplitude(vector<int>& nums, int k) {
	int ans = 1e9;
	int n = nums.size();
	int* mins = new int[n] {};
	int* mine = new int[n] {};
	int* maxs = new int[n] {};
	int* maxe = new int[n] {};
	mins[0] = nums[0];
	maxs[0] = nums[0];
	mine[n - 1] = nums[n - 1];
	maxe[n - 1] = nums[n - 1];
	for (int i = 1; i < n; i++)
	{
		mins[i] = min(mins[i - 1], nums[i]);
		maxs[i] = max(maxs[i - 1], nums[i]);
	}
	for (int i = n-2; i >= 0; i--)
	{
		mine[i] = min(mine[i + 1], nums[i]);
		maxe[i] = max(maxe[i + 1], nums[i]);
	}
	int min_arr = 0;
	int max_arr = 0;
	for (int i = 0; i < n-k; i++)
	{
		if(i!= 0) min_arr = min(mins[i-1], mine[i+k]);
		else min_arr = mine[i + k];
		if (i + k < n - 1) max_arr = max(maxs[i - 1], maxe[i + k]);
		else max_arr = maxs[i];
		ans = min(ans, max_arr - min_arr);
	}
	return ans;
}",1.0,1111111111,1
Array_list_8,1374158,2212935,"vector<int>sort(vector<int>& a){
    int n = a.size();
    for (int i = 0; i < n; i++){
        for (int j = i+1; j < n; j++){
            if(a[i]>a[j])
            {
                int temp = a[i];
                a[i] = a[j];
                a[j] = temp;
            }
        }
    }
    return a;
}
int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER
    int n = nums.size();
    if (k >= n) return 0;
    int minAmplitude = INT_MAX;
    for (int i = 0; i < n-k; i++){
        vector<int>a;
        for (int j = 0; j < n; j++){
            if (j >=i && j < i + k){
                continue;
            }
            a.push_back(nums[j]);
        }
        sort(a);
        minAmplitude = min(minAmplitude, (a[n-k-1]-a[0]));
        a.clear();
    }
    
    return minAmplitude;
}",0.5,1111100000,2
Array_list_8,1374306,2211821,"int min(int a,int b){
    if(a <b) return a;
    else return b;
}
int max(int a,int b){
    if(a>b) return a;
    else return b;
}


int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER
    int len =nums.size();
    vector<int> lmin, lmax, rmin, rmax;
    for(int i =0; i< len;i++){
        lmin.push_back(nums[i]);
        rmin.push_back(nums[i]);
        lmax.push_back(nums[i]);
        rmax.push_back(nums[i]);
    }
    for(int i =1; i< len;i++){
       lmin[i] = min(lmin[i],lmin[i-1]);
       lmax[i] = max(lmax[i],lmax[i-1]);
    }
    for(int i =len-2; i>=0;i--){
       rmin[i] = min(rmin[i],rmin[i+1]);
       rmax[i] = max(rmax[i],rmax[i+1]);
    }
    int ans= min (lmax[k]-lmin[k],rmax[k]-rmin[k]);
    for (int i=0;i<len-1-k;i++){
        int c =max(lmax[i],rmax[i+k+1])-min(lmin[i],rmin[i+k+1]);
        ans = min(ans,c);
    }
    return ans;
}",1.0,1111111111,1
Array_list_8,1375151,2213836,"int findMax(vector<int> nums, int l, int r) {
    //tìm vị trí max của vector từ l tới r - 1
    int res = INT_MIN;
    int idx = -1;
    for (int i = l; i < r; i++)
        if (res < nums[i]) {
            res = nums[i];
            idx = i;
        }
    return idx;
}

int findMin(vector<int> nums, int l, int r) {
    //tìm vị trí min của vector từ l tới r - 1
    int res = INT_MAX;
    int idx = -1;
    for (int i = l; i < r; i++)
        if (res > nums[i]) {
            res = nums[i];
            idx = i;
        }
    return idx;
}

int minimumAmplitude(vector<int>& nums, int k) {
    int n = nums.size();
    int res = INT_MAX;
    int pMax = findMax(nums, 0, n); //lưu vị trí max
    int pMin = findMin(nums, 0, n); //lưu vị trí min
    for (int i = 0; i <= n - k; i++) {
        int tmp1 = pMax;
        int tmp2 = pMin;
        if (pMax >= i && pMax < i + k) {  //nếu vị trí max nằm trong đoạn bị bỏ thì tìm max lại
            int pl = findMax(nums, 0, i); //max mới sẽ là max(max của phần bên trái của đoạn bỏ, max của phần bên phải của đoạn bỏ)
            int pr = findMax(nums, i + k, n); //nếu max ko nằm trong đoạn bị bỏ đi thì max vẫn là max ko cần tìm lại tốn thời gian
            if (pl != -1) pMax = pl;
            if (pr != -1 && nums[pl] < nums[pr]) pMax = pr;
        }
        if (pMin >= i && pMin < i + k) { //tương tự cho min
            int pl = findMin(nums, 0, i);
            int pr = findMin(nums, i + k, n);
            if (pl != -1) pMin = pl;
            if (pr != -1 && nums[pl] > nums[pr]) pMin = pr;
        }
        if (nums[pMax] - nums[pMin] < res) {
            res = nums[pMax] - nums[pMin];
        }
        pMax = tmp1;
        pMin = tmp2;
    }
    return res;
}",1.0,1111111111,0
Array_list_8,1375675,2212935,"vector<int>sort(vector<int>& a){
    int n = a.size();
    for (int i = 0; i < n; i++){
        for (int j = i+1; j < n; j++){
            if(a[i]>a[j])
            {
                int temp = a[i];
                a[i] = a[j];
                a[j] = temp;
            }
        }
    }
    return a;
}
int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER
    int n = nums.size();
    if (k >= n) return 0;
    int minAmplitude = INT_MAX;
    for (int i = 0; i < n; i++){
        vector<int>a;
        for (int j = 0; j < n; j++){
            if (j >=i && j < i + k){
                continue;
            }
            a.push_back(nums[j]);
        }
        sort(a);
        minAmplitude = min(minAmplitude, (a[n-k-1]-a[0]));
        a.clear();
    }
    
    return minAmplitude;
}",0.2,1100000000,2
Array_list_8,1375694, ,"vector<int>sort(vector<int>& a){
    int n = a.size();
    for (int i = 0; i < n; i++){
        for (int j = i+1; j < n; j++){
            if(a[i]>a[j])
            {
                int temp = a[i];
                a[i] = a[j];
                a[j] = temp;
            }
        }
    }
    return a;
}
int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER
    int n = nums.size();
    if (k >= n) return 0;
    int minAmplitude = INT_MAX;
    for (int i = 0; i < n-k; i++){
        vector<int>a;
        for (int j = 0; j < n; j++){
            if (j >=i && j < i + k){
                continue;
            }
            a.push_back(nums[j]);
        }
        sort(a);
        minAmplitude = min(minAmplitude, (a[n-k-1]-a[0]));
        a.clear();
    }
    
    return minAmplitude;
}",0.5,1111100000,2
Array_list_8,1376649,2211667,"int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER
    int n = nums.size();
    for (int i = 0; i < n - 1; i++) {
        for (int j = 0; j < n - i - 1; j++) {
            if (nums[j] > nums[j + 1]) {
                int temp = nums[j];
                nums[j] = nums[j + 1];
                nums[j + 1] = temp;
            }
        }
    }
    int minAmplitude = INT_MAX;
    for (int i = 0; i <= k; i++) {
        minAmplitude = min(minAmplitude, nums[n - 1 - k + i] - nums[i]);
    }
    return minAmplitude;
}",0.1,1000000000,2
Array_list_8,1379470,1913560,"int minimumAmplitude(vector<int>& nums, int k) {
    int n = nums.size();
    if (n <= k) {
        return 0;
    }
    int maxNum = INT_MIN;
    int minNum = INT_MAX;
    for (int i = 0; i < n; i++) {
        maxNum = max(maxNum, nums[i]);
        minNum = min(minNum, nums[i]);
    }
    int initialAmplitude = maxNum - minNum;
    
    int minAmplitude = initialAmplitude;
    
    for (int i = 0; i <= n - k; i++) {
        int maxSub = INT_MIN;
        int minSub = INT_MAX;
        for (int j = 0; j < n; j++) {
            if (j < i || j >= i + k) {
                maxSub = max(maxSub, nums[j]);
                minSub = min(minSub, nums[j]);
            }
        }
        int amplitude = maxSub - minSub;
        minAmplitude = min(minAmplitude, amplitude);
    }
    
    return minAmplitude;
}",0.9,1111111110,0
Array_list_8,1381496,2212303,"int minimumAmplitude(vector<int>& nums, int k) {
    int val;
    int max1 = nums[0];  // Initialize max1 to the first element
    int min1 = nums[0];  // Initialize min1 to the first element
    if(k<0||nums.size()-k<2) return 0;
    // Find the initial max and min values in the entire array
    for (size_t i = 0; i < nums.size(); i++) {
        if (nums[i] < min1) min1 = nums[i];
        if (nums[i] > max1) max1 = nums[i];
    }
    
    val = max1 - min1;

    for(size_t i=0; i<nums.size()-k; i++){int max, min;
        if(i==0){
            max=nums[k];
            min=nums[k];
        }
        else {
            max=nums[0];
            min=nums[0];
        }
        for(size_t j=0; j<i; j++){
            if(nums[j]<min) min=nums[j];
            if(nums[j]>max) max=nums[j];
        }
        for(size_t j=i+k; j<nums.size();j++){
            if(nums[j]<min) min=nums[j];
            if(nums[j]>max) max=nums[j];
        }
        if(max-min<val) val=max-min;
        
    }
    return val;
}",0.9,1111111110,0
Array_list_8,1390105,2212935,"vector<int>sort(vector<int>& a){
    int n = a.size();
    for (int i = 0; i < n; i++){
        for (int j = i+1; j < n; j++){
            if(a[i]>a[j])
            {
                int temp = a[i];
                a[i] = a[j];
                a[j] = temp;
            }
        }
    }
    return a;
}
int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER
    int n = nums.size();
    if (k >= n) return 0;
    int minAmplitude = INT_MAX;
    for (int i = 0; i < n-k; i++){
        vector<int>a;
        for (int j = 0; j < n; j++){
            if (j >=i && j < i + k){
                continue;
            }
            a.push_back(nums[j]);
        }
        sort(a);
        minAmplitude = min(minAmplitude, (a[n-k-1]-a[0]));
        a.clear();
    }
    
    return minAmplitude;
}",0.5,1111100000,2
Array_list_8,1390888,2212651,"int minimumAmplitude(vector<int>& nums, int k) {

    int n=nums.size();
    int minL[n],minR[n+1],maxR[n+1],maxL[n];
    maxR[n]=minR[n]=0;
    minL[0]=maxL[0]=nums[0];
    for(int i=1; i<n; i++){
        minL[i]=(minL[i-1]>nums[i]?nums[i]:minL[i-1]);
        maxL[i]=(maxL[i-1]<nums[i]?nums[i]:maxL[i-1]);
    }
    minR[n-1]=maxR[n-1]=nums[n-1];
    for(int i=n-2; i>=0; i--){
        minR[i]=(minR[i+1]>nums[i]?nums[i]:minR[i+1]);
        maxR[i]=(maxR[i+1]<nums[i]?nums[i]:maxR[i+1]);
    }

    int MIN=maxR[1]-minR[1];
    for(int l=1; l<=n-k; l++){
        int r=l+k-1;
        // cout<<l<<"" ""<< r<<endl;
        // cout<<maxL[l-1]<<"" ""<<maxR[r+1]<<"" ""<<minL[l-1]<<"" ""<<minR[r+1]<<endl;
        MIN=min(MIN,max(maxL[l-1],maxR[r+1])-min(minL[l-1],minR[r+1]));
    }
    return MIN;
}",1.0,1111111111,1
Array_list_8,1390947,2212499,"int minimumAmplitude(vector<int>& nums, int k) {
    int len = nums.size();
    int result = INT_MAX;
    for(int i = 0; i < len - k; i++){
        int Min = INT_MAX;
        int Max = INT_MIN;
        for(int j = 0; j < i; j++){
            Min = min(Min,nums[j]);
            Max = max(Max,nums[j]);
        }
        for(int j = i + k; j < len; j++){
            Min = min(Min,nums[j]);
            Max = max(Max,nums[j]);
        }
        result = min(result,Max - Min);
    }
    return result;
}",0.9,1111111110,0
Array_list_8,1390991,2210103,"int max(vector<int>& nums, int left, int right)
{
	int maxNums = 0;
	bool isMayMax = false;
	for (int i = 0; i < int(nums.size()); i++)
	{
		if (i >= left) isMayMax = true;
		if (i > right) isMayMax = false;
		if (isMayMax == false && maxNums < nums.at(i))
		{
			maxNums = nums.at(i);
		}
	}
	return maxNums;
}

int min(vector<int>& nums, int left, int right)
{
	int minNums = 1000000;
	bool isMayMin = false;
	for (int i = 0; i < int(nums.size()); i++)
	{
		if (i >= left) isMayMin = true;
		if (i > right) isMayMin = false;
		if (isMayMin == false && minNums > nums.at(i))
		{
			minNums = nums.at(i);
		}
	}
	return minNums;
}

int minimumAmplitude(vector<int>& nums, int k) {
	int minNum = min(nums, 0, k - 1), maxNum = max(nums, 0, k - 1);
	int size = nums.size();
	int minOfMax_Min = 1000000;
	for (int i = 0; i < size - k; i++)
	{
		int minmax = maxNum - minNum;
		if (minmax < minOfMax_Min)
		{
			minOfMax_Min = minmax;
		}
		if (nums.at(i) >= minNum && nums.at(i) <= maxNum)
		{
			if (nums.at(i + k) == minNum)
			{
				minNum = min(nums, i + 1, i + k);
			}
			else if (nums.at(i + k) == maxNum)
			{
				maxNum = max(nums, i + 1, i + k);
			}
		}
		else if (nums.at(i) > maxNum)
		{
			maxNum = nums.at(i);
		}
		else if (nums.at(i) < minNum)
		{
			minNum = nums.at(i);
		}
	}
	return minOfMax_Min;
}",1.0,1111111111,0
Array_list_8,1391093,2210034,"int MIN(vector<int>& nums, unsigned int k, int a)
{
    int mini = INT_MAX;
    for(unsigned int i = 0; i < nums.size() ; ++i)
    {
        if(i >= k && i < k + a) continue;
        if(nums[i] < mini) mini = nums[i];
    }
   
    return mini;
}
int MAX(vector<int>& nums, unsigned int k, int a)
{
    int maxi = INT_MIN;
    for(unsigned int i = 0; i < nums.size()  ; ++i)
    {
        if(i >= k && i < k + a) continue;
        if(nums[i] > maxi) maxi = nums[i];
    }
   
    return maxi;
}
int minimumAmplitude(vector<int>& nums,unsigned int k) {
    int mini = INT_MAX;
    if(nums.size()==0) return 0;
    if(nums.size()==1) return 0;
    if(nums.size() <= k) return 0;
    for(unsigned int i = 0; i < nums.size() - k + 1; ++i)
    {
        if(MAX(nums, i, k) - MIN(nums, i, k) < mini) mini = MAX(nums, i, k) - MIN(nums, i, k);
    }
    return mini;
}",0.9,1111111110,0
Array_list_8,1391103,2213250,"int mins[1000]{}, maxs[1000]{}, mine[1000]{}, mmaxe[1000]{};

int minimumAmplitude(vector<int>& nums, int k) {
	int ans = 1e9;
	int n = nums.size();
	int* mins = new int[n] {};
	int* mine = new int[n] {};
	int* maxs = new int[n] {};
	int* maxe = new int[n] {};
	mins[0] = nums[0];
	maxs[0] = nums[0];
	mine[n - 1] = nums[n - 1];
	maxe[n - 1] = nums[n - 1];
	for (int i = 1; i < n; i++)
	{
		mins[i] = min(mins[i - 1], nums[i]);
		maxs[i] = max(maxs[i - 1], nums[i]);
	}
	for (int i = n-2; i >= 0; i--)
	{
		mine[i] = min(mine[i + 1], nums[i]);
		maxe[i] = max(maxe[i + 1], nums[i]);
	}
	int min_arr = 0;
	int max_arr = 0;
	for (int i = 0; i < n-k; i++)
	{
		if(i!= 0) min_arr = min(mins[i-1], mine[i+k]);
		else min_arr = mine[i + k];
		if (i + k < n - 1) max_arr = max(maxs[i - 1], maxe[i + k]);
		else max_arr = maxs[i];
		ans = min(ans, max_arr - min_arr);
	}
	return ans;
}",1.0,1111111111,1
Array_list_8,1391322,2210532,"int minimumAmplitude(vector<int>& nums, int k) {
    // STUDENT ANSWER 
    int n=nums.size();
    vector<int>minL=nums;
    vector<int>minR=nums;
    vector<int>maxL=nums;
    vector<int>maxR=nums;
    for (int i = 1; i < n; i++) {
        minL[i] = min(minL[i - 1], minL[i]);
        maxL[i] = max(maxL[i - 1], maxL[i]);
    }
    for (int i = n - 2; i >= 0; i--) {
        minR[i] = min(minR[i + 1], minR[i]);
        maxR[i] = max(maxR[i + 1], maxR[i]);
    }
    int res=INT_MAX;
    for(int i=0;i<=n-k-1;i++){
        int tmp=max(maxL[i], maxR[i+k+1]) - 
        min(minL[i], minR[i+k+1]);
        res=min(res, tmp);
    }
    return res;
}",1.0,1111111111,1
